2023-02-10T03:24:28.096291-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:45
2023-02-11T00:19:50.382319-0300 | INFO | App started | main.py:28
2023-02-11T00:19:50.531319-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:50.531319-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:50.531319-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:50.533321-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:50.533321-0300 | INFO | App started | main.py:28
2023-02-11T00:19:50.845949-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:50.846952-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:50.846952-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:50.847951-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:50.848949-0300 | INFO | App started | main.py:28
2023-02-11T00:19:50.970949-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:50.970949-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:50.970949-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:50.972949-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:50.972949-0300 | INFO | App started | main.py:28
2023-02-11T00:19:51.111949-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:51.111949-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:51.112953-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:51.114948-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:51.114948-0300 | INFO | App started | main.py:28
2023-02-11T00:19:51.257947-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:51.257947-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:51.257947-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:51.259949-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:51.259949-0300 | INFO | App started | main.py:28
2023-02-11T00:19:51.680133-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:51.681132-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:51.681132-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:51.682132-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:51.682132-0300 | INFO | App started | main.py:28
2023-02-11T00:19:52.092131-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:52.092131-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:52.093133-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:52.094146-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:52.095160-0300 | INFO | App started | main.py:28
2023-02-11T00:19:52.235137-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:52.235137-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:52.235137-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:52.238138-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:52.238138-0300 | INFO | App started | main.py:28
2023-02-11T00:19:52.487134-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:52.487134-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:52.487134-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:52.489133-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:52.489133-0300 | INFO | App started | main.py:28
2023-02-11T00:19:52.627140-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:52.627140-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:52.627140-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:52.629143-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:52.629143-0300 | INFO | App started | main.py:28
2023-02-11T00:19:52.805139-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:52.805139-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:52.805139-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:52.807142-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:52.807142-0300 | INFO | App started | main.py:28
2023-02-11T00:19:53.063143-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:53.063143-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:53.063143-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:53.065142-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:53.066145-0300 | INFO | App started | main.py:28
2023-02-11T00:19:53.381148-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:53.381148-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:53.381148-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:53.383148-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:53.383148-0300 | INFO | App started | main.py:28
2023-02-11T00:19:53.838460-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:53.838460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:53.838460-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:53.840462-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:53.840462-0300 | INFO | App started | main.py:28
2023-02-11T00:19:53.971462-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:53.971462-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:53.971462-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:53.973462-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:53.974463-0300 | INFO | App started | main.py:28
2023-02-11T00:19:54.119465-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:54.119465-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:54.119465-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:54.121463-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:54.121463-0300 | INFO | App started | main.py:28
2023-02-11T00:19:54.275460-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:54.275460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:54.275460-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:54.277461-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:54.277461-0300 | INFO | App started | main.py:28
2023-02-11T00:19:54.402460-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:54.402460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:54.403460-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:54.405463-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:54.405463-0300 | INFO | App started | main.py:28
2023-02-11T00:19:54.549460-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:54.549460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:54.549460-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:54.551461-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:54.552460-0300 | INFO | App started | main.py:28
2023-02-11T00:19:54.678460-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:54.678460-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:54.678460-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:54.681459-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:54.681459-0300 | INFO | App started | main.py:28
2023-02-11T00:19:54.936292-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:54.936292-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:54.936292-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:54.938293-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:54.938293-0300 | INFO | App started | main.py:28
2023-02-11T00:19:55.249294-0300 | DEBUG | User validname created successfully | views.py:39
2023-02-11T00:19:55.268296-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:19:55.268296-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:19:55.268296-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:19:55.270294-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:19:55.270294-0300 | INFO | App started | main.py:28
2023-02-11T00:20:21.784812-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:21.784812-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:21.784812-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:21.786837-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:21.786837-0300 | INFO | App started | main.py:28
2023-02-11T00:20:22.028408-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:22.028408-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:22.028408-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:22.030408-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:22.030408-0300 | INFO | App started | main.py:28
2023-02-11T00:20:22.297242-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:22.297242-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:22.297242-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:22.298242-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:22.298242-0300 | INFO | App started | main.py:28
2023-02-11T00:20:22.419213-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:22.419213-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:22.419213-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:22.421212-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:22.421212-0300 | INFO | App started | main.py:28
2023-02-11T00:20:22.556212-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:22.556212-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:22.556212-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:22.558212-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:22.558212-0300 | INFO | App started | main.py:28
2023-02-11T00:20:22.707214-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:22.707214-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:22.708212-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:22.711214-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:22.711214-0300 | INFO | App started | main.py:28
2023-02-11T00:20:22.959213-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:22.960218-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:22.960218-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:22.962215-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:22.963213-0300 | INFO | App started | main.py:28
2023-02-11T00:20:23.215155-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:23.215155-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:23.215155-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:23.218162-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:23.219158-0300 | INFO | App started | main.py:28
2023-02-11T00:20:23.661154-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:23.661154-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:23.661154-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:23.663153-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:23.663153-0300 | INFO | App started | main.py:28
2023-02-11T00:20:24.078154-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:24.078154-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:24.078154-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:24.080153-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:24.080153-0300 | INFO | App started | main.py:28
2023-02-11T00:20:24.209153-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:24.209153-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:24.209153-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:24.211157-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:24.211157-0300 | INFO | App started | main.py:28
2023-02-11T00:20:24.458220-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T00:20:24.458220-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T00:20:24.458220-0300 | INFO | Auth models configured | models.py:54
2023-02-11T00:20:24.460222-0300 | INFO | Auth configured | views.py:12
2023-02-11T00:20:24.460222-0300 | INFO | App started | main.py:28
2023-02-11T00:20:24.693019-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
